cluster_id,major_gene,minor_gene,major_tpm,minor_tpm,ratio
Defensin_2_Aty-Chr2_3_Defensin_like_Aty-Chr2_2_Gamma-thionin_Aty-Chr2_4_SLR1-BP_Aty-Chr2_4_Toxin_3_Aty-Chr2_4,AT2G26010,AT2G26020,10.58822197964904,1.9356163417070917,5.470206957599301
DUF2358_Aty-Chr1_0,AT1G78460,AT1G78450,10.54636032081382,1.1777877959366496,8.954380710344093
Allene_ox_cyc_Aty-Chr2_0_Dirigent_Aty-Chr2_0,AT2G21100,AT2G21110,9.968075074549434,0.0,inf
MFS_1_Aty-Chr1_9,AT1G18880,AT1G18940,9.95784429330545,1.3214439003128093,7.535578537195754
ArsA_HSP20_Aty-Chr5_0_HSP20_Aty-Chr5_0,AT5G12030,AT5G12020,9.921725287737969,7.8916070843820085,1.2572502890284152
Defensin_2_Aty-Chr5_0_Defensin_like_Aty-Chr5_0_Gamma-thionin_Aty-Chr5_1_SLR1-BP_Aty-Chr5_1_Toxin_3_Aty-Chr5_1,AT5G44420,AT5G44430,9.254930514329027,2.96238864825172,3.124144605330873
BACK_Aty-Chr2_3_BTB_Aty-Chr2_3_DUF724_Aty-Chr2_3_MATH_Aty-Chr2_3_PEARLI-4_Aty-Chr2_3,AT2G04170,AT2G04190,8.734454555155414,0.18572618754011297,47.02866445944224
DUF641_Aty-Chr2_0,AT2G32140,AT2G32130,8.723884783843538,5.499625337910572,1.5862689270316606
CMAS_Aty-Chr4_1_CheR_Aty-Chr4_0_DUF938_Aty-Chr4_0_Dimerisation_Aty-Chr4_0_FtsJ_Aty-Chr4_0_MTS_Aty-Chr4_0_MetW_Aty-Chr4_0_Methyltransf_11_Aty-Chr4_1_Methyltransf_12_Aty-Chr4_1_Methyltransf_16_Aty-Chr4_0_Methyltransf_23_Aty-Chr4_1_Methyltransf_25_Aty-Chr4_1_Methyltransf_2_Aty-Chr4_0_Methyltransf_31_Aty-Chr4_1_Methyltransf_4_Aty-Chr4_0_Methyltransf_8_Aty-Chr4_0_Methyltransf_9_Aty-Chr4_0_Methyltransf_PK_Aty-Chr4_0_NodS_Aty-Chr4_0_PCMT_Aty-Chr4_0_PrmA_Aty-Chr4_1_Rrf2_Aty-Chr4_0_RrnaAD_Aty-Chr4_0_TehB_Aty-Chr4_0_Ubie_methyltran_Aty-Chr4_1,AT4G35160,AT4G35150,8.660591361179788,0.0,inf
Cellulase_Aty-Chr1_1_Glyco_hydro_1_Aty-Chr1_1,AT1G61820,AT1G61810,8.08790848161163,0.6277991382234093,12.882955692642984
FBA_3_Aty-Chr5_9_SnAC_Aty-Chr5_4_p450_Aty-Chr5_4,AT5G47990,AT5G48000,7.669432469042828,5.950346508018522,1.2889051853883995
AAA_16_Aty-Chr1_10_AAA_18_Aty-Chr1_8_AAA_22_Aty-Chr1_9_ABC_tran_Aty-Chr1_6_ATPase_2_Aty-Chr1_5_Arf_Aty-Chr1_7_BLI1_Aty-Chr1_2_DUF641_Aty-Chr1_2_FeoB_N_Aty-Chr1_6_GTP_EFTU_Aty-Chr1_6_Gtr1_RagA_Aty-Chr1_7_MMR_HSR1_Aty-Chr1_11_MnmE_helical_Aty-Chr1_6_NACHT_Aty-Chr1_4_NB-ARC_Aty-Chr1_4_PP2_Aty-Chr1_3_Rad17_Aty-Chr1_5_Ras_Aty-Chr1_8_Roc_Aty-Chr1_8_RsgA_GTPase_Aty-Chr1_7_SRPRB_Aty-Chr1_7_TIR_2_Aty-Chr1_4_TIR_Aty-Chr1_5,AT1G57630,AT1G57670,7.634136693520429,0.11258827162796627,67.80578992052095
TAL_effector_Aty-Chr4_2_peroxidase_Aty-Chr4_2,AT4G08770,AT4G08780,7.632040276050123,0.5387243261333672,14.166875163830502
B3_Aty-Chr2_5_Cu_bind_like_Aty-Chr2_0,AT2G15780,AT2G15770,7.1142917547915685,0.37326167889994655,19.05979680463948
AUX_IAA_Aty-Chr4_0_Auxin_resp_Aty-Chr4_0_B3_Aty-Chr4_0,AT4G14550,AT4G14560,7.025005779106679,3.3301554864458276,2.109512846381912
ACAS_N_Aty-Chr1_1_AMP-binding_Aty-Chr1_1_AMP-binding_C_Aty-Chr1_1_PP-binding_Aty-Chr1_1_PQQ_2_Aty-Chr1_1_PQQ_3_Aty-Chr1_2_PQQ_Aty-Chr1_1,AT1G65890,AT1G65880,6.825788478733844,0.6731166309982193,10.140573214795374
CAP_Aty-Chr1_0,AT1G50060,AT1G50050,6.759217482555401,0.11977896857086219,56.43075377257564
FBA_3_Aty-Chr5_8_SnAC_Aty-Chr5_3_p450_Aty-Chr5_3,AT5G52320,AT5G52400,6.629483454355747,6.35013715909333,1.0439905923704966
Cellulase_Aty-Chr1_3_Glyco_hydro_1_Aty-Chr1_3,AT1G51470,AT1G51490,6.314331417128677,0.0,inf
TAL_effector_Aty-Chr4_1_peroxidase_Aty-Chr4_1,AT4G26010,AT4G25980,6.208294863496579,0.4195336991888394,14.798083861916696
AP2_Aty-Chr3_3,AT3G23230,AT3G23220,5.663669809004959,2.6619573504893346,2.1276335655655165
PMEI_Aty-Chr1_13_Pectate_lyase_3_Aty-Chr1_5_Pectinesterase_Aty-Chr1_12,AT1G02810,AT1G02790,5.651067805129749,0.0,inf
ABC1_Aty-Chr3_29_APH_Aty-Chr3_29_Bact_lectin_Aty-Chr3_28_ETRAMP_Aty-Chr3_28_Kinase-like_Aty-Chr3_33_Lectin_leg-like_Aty-Chr3_28_Lectin_legB_Aty-Chr3_28_PK_Tyr_Ser-Thr_Aty-Chr3_33_PRIMA1_Aty-Chr3_28_Pkinase_Aty-Chr3_34_Pkinase_fungal_Aty-Chr3_29_RAMP4_Aty-Chr3_28,AT3G09190,AT3G09240,4.978336194954143,0.4248044114757157,11.71912546213926
TPR_14_Aty-Chr3_41_TPR_16_Aty-Chr3_41_TPR_19_Aty-Chr3_39_TPR_2_Aty-Chr3_43,AT3G07130,AT3G07070,4.824303871412805,0.587566758827686,8.210648064976075
Methyltransf_7_Aty-Chr5_1,AT5G04370,AT5G04380,4.649846714834912,0.4978110019883428,9.340586480135281
BACK_Aty-Chr2_1_BTB_Aty-Chr2_1_DUF724_Aty-Chr2_1_MATH_Aty-Chr2_1_PEARLI-4_Aty-Chr2_1,AT2G32870,AT2G32880,4.469077361608464,2.426076816073915,1.842100518828875
AhpC-TSA_Aty-Chr2_1_DIM1_Aty-Chr2_0_GST_N_2_Aty-Chr2_1_GST_N_3_Aty-Chr2_1_Glrx-like_Aty-Chr2_0_Glutaredoxin_Aty-Chr2_1_HyaE_Aty-Chr2_0_LSM_Aty-Chr2_0_OST3_OST6_Aty-Chr2_0_Redoxin_Aty-Chr2_1_Thioredoxin_2_Aty-Chr2_1_Thioredoxin_7_Aty-Chr2_0_Thioredoxin_8_Aty-Chr2_0_Thioredoxin_9_Aty-Chr2_0_Thioredoxin_Aty-Chr2_0_TraF_Aty-Chr2_0,AT2G47870,AT2G47880,4.239104670027284,2.380747833937877,1.78057693032344
CRT-like_Aty-Chr1_6_CopD_Aty-Chr1_3_DUF4781_Aty-Chr1_6_EamA_Aty-Chr1_6_Erg28_Aty-Chr1_3_Mg_trans_NIPA_Aty-Chr1_3_Nuc_sug_transp_Aty-Chr1_6_PUNUT_Aty-Chr1_6_SLC35F_Aty-Chr1_6_TPT_Aty-Chr1_6_UAA_Aty-Chr1_6,AT1G11450,AT1G11460,4.210573870681309,0.1332202953701118,31.60609919820039
BT1_Aty-Chr5_2_EMP70_Aty-Chr5_2_LPG_synthase_TM_Aty-Chr5_2_MFS_1_Aty-Chr5_2_MFS_1_like_Aty-Chr5_1_MFS_2_Aty-Chr5_1_MFS_3_Aty-Chr5_1_MFS_4_Aty-Chr5_1_MFS_5_Aty-Chr5_1_Nodulin-like_Aty-Chr5_1_OATP_Aty-Chr5_1_PTR2_Aty-Chr5_2_PUCC_Aty-Chr5_1_RINGv_Aty-Chr5_4_SPX_Aty-Chr5_1_Sugar_tr_Aty-Chr5_1_TMEM128_Aty-Chr5_1_TRI12_Aty-Chr5_1_UNC-93_Aty-Chr5_1_YLATT_Aty-Chr5_1,AT5G60780,AT5G60770,4.1934484866937805,0.01629998261583804,257.26705270342893
Exo70_Aty-Chr3_0,AT3G09520,AT3G09530,3.894628924803038,0.048125498431429624,80.92651612434102
2OG-FeII_Oxy_Aty-Chr3_2_DIOX_N_Aty-Chr3_2,AT3G49620,AT3G49630,3.8852470057092354,0.14050368380193012,27.652278577879272
ANF_receptor_Aty-Chr5_1_Lig_chan-Glu_bd_Aty-Chr5_1_Lig_chan_Aty-Chr5_1_Peripla_BP_6_Aty-Chr5_1_SBP_bac_3_Aty-Chr5_1,AT5G11210,AT5G11180,3.519453364104365,0.020041133943351497,175.6114885541154
BT1_Aty-Chr5_3_LPG_synthase_TM_Aty-Chr5_3_MFS_1_Aty-Chr5_4_PTR2_Aty-Chr5_3,AT5G46050,AT5G46040,3.387332047965137,1.8512288743947334,1.8297748564842575
UBA_Aty-Chr4_13,AT4G36410,AT4G36450,3.2454464965662635,0.607474803852114,5.342520341561931
LOB_Aty-Chr2_1,AT2G42430,AT2G42440,3.236963092164545,1.718424761872124,1.8836804287189517
Inhibitor_I9_Aty-Chr1_2_PA_Aty-Chr1_2_Peptidase_S8_Aty-Chr1_2_TPPII_Aty-Chr1_2_fn3_5_Aty-Chr1_2_fn3_6_Aty-Chr1_2,AT1G20160,AT1G20150,3.1447751860501305,0.0,inf
3Beta_HSD_Aty-Chr2_5_3HCDH_Aty-Chr2_3_3HCDH_N_Aty-Chr2_3_ADH_N_Aty-Chr2_2_ADH_zinc_N_2_Aty-Chr2_2_ADH_zinc_N_Aty-Chr2_3_DUF1776_Aty-Chr2_4_Enoyl_reductase_Aty-Chr2_2_Epimerase_Aty-Chr2_5_F420_oxidored_Aty-Chr2_4_GDP_Man_Dehyd_Aty-Chr2_5_KR_Aty-Chr2_5_Mitovir_RNA_pol_Aty-Chr2_4_NAD_binding_10_Aty-Chr2_5_NAD_binding_2_Aty-Chr2_3_NAD_binding_4_Aty-Chr2_4_NmrA_Aty-Chr2_4_Polysacc_synt_2_Aty-Chr2_5_RmlD_sub_bind_Aty-Chr2_5_Sacchrp_dh_NADP_Aty-Chr2_4_UDPG_MGDP_dh_N_Aty-Chr2_4_adh_short_Aty-Chr2_5_adh_short_C2_Aty-Chr2_5_tRNA_Me_trans_Aty-Chr2_3,AT2G29170,AT2G29150,3.0575879992083212,0.14794511394922763,20.667042780862882
PMEI_Aty-Chr1_3_Pectinesterase_Aty-Chr1_3,AT1G70500,AT1G70540,3.050500339611228,0.0,inf
Zip_Aty-Chr4_1,AT4G19690,AT4G19680,3.003087086015954,0.8544136384860407,3.5147930121260798
2OG-FeII_Oxy_Aty-Chr2_0_DIOX_N_Aty-Chr2_0,AT2G30840,AT2G30830,2.9521510872950523,0.42284714286492475,6.9816034874760735
At2g31720-like_Aty-Chr1_3_B3_Aty-Chr1_3_F-box-like_Aty-Chr1_8_F-box_Aty-Chr1_8_FBA_1_Aty-Chr1_8_FBA_3_Aty-Chr1_13_Kelch_1_Aty-Chr1_8,AT1G70390,AT1G70380,2.9016296010261833,0.20027307077405862,14.488366258186078
Alliinase_C_Aty-Chr1_1_Aminotran_1_2_Aty-Chr1_1_Aminotran_3_Aty-Chr1_1_Aminotran_5_Aty-Chr1_1_Beta_elim_lyase_Aty-Chr1_1_Cys_Met_Meta_PP_Aty-Chr1_1_DegT_DnrJ_EryC1_Aty-Chr1_1_EGF_alliinase_Aty-Chr1_1_MTS_Aty-Chr1_9_Met_10_Aty-Chr1_5_Methyltransf_25_Aty-Chr1_10_Methyltransf_31_Aty-Chr1_10_PrmA_Aty-Chr1_8_Pyridoxal_deC_Aty-Chr1_1_SHMT_Aty-Chr1_1,AT1G34040,AT1G34060,2.5963736273578335,1.1030382938888608,2.3538381593299764
FBA_3_Aty-Chr3_31,AT3G13730,AT3G13680,2.5505894223221963,0.41216381832354143,6.18829045377299
BTB_Aty-Chr3_3_NPH3_Aty-Chr3_0,AT3G08570,AT3G08660,2.324117695666148,0.8684759360357379,2.676087614211697
DUF5382_Aty-Chr5_2_PMEI_Aty-Chr5_7_Pectate_lyase_3_Aty-Chr5_4_Pectinesterase_Aty-Chr5_6,AT5G04960,AT5G04970,2.265164059502408,1.2769217079749777,1.7739255628245576
Oxysterol_BP_Aty-Chr2_0_PH_11_Aty-Chr2_0_PH_13_Aty-Chr2_0_PH_8_Aty-Chr2_0_PH_Aty-Chr2_0,AT2G31020,AT2G31030,2.2208615400922347,0.047334717728774706,46.9182377471362
Caleosin_Aty-Chr3_33_DUF5580_Aty-Chr3_33_Dockerin_1_Aty-Chr3_33_EF-hand_11_Aty-Chr3_33_EF-hand_1_Aty-Chr3_39_EF-hand_4_Aty-Chr3_36_EF-hand_5_Aty-Chr3_34_EF-hand_6_Aty-Chr3_39_EF-hand_7_Aty-Chr3_37_EF-hand_8_Aty-Chr3_33_EF-hand_9_Aty-Chr3_33_EFhand_Ca_insen_Aty-Chr3_33_SPARC_Ca_bdg_Aty-Chr3_33,AT3G01830,AT3G01840,2.2133915451428483,1.8623926872944623,1.1884666215900415
Allene_ox_cyc_Aty-Chr5_0_Dirigent_Aty-Chr5_1,AT5G42500,AT5G42510,2.1948032381391456,1.7341567435890755,1.265631406303388
Sulfotransfer_1_Aty-Chr3_0_Sulfotransfer_3_Aty-Chr3_0,AT3G45070,AT3G45080,1.9413338471075476,0.0865640570225843,22.42655801819755
Sulfotransfer_1_Aty-Chr1_1_Sulfotransfer_3_Aty-Chr1_1,AT1G13430,AT1G13420,1.7899746861696404,0.9975849647527154,1.7943080032419545
TAL_effector_Aty-Chr5_2_peroxidase_Aty-Chr5_2,AT5G19880,AT5G19890,1.7144895282982988,0.42600023079214866,4.024621125463243
Beta_helix_Aty-Chr1_2_Glyco_hydro_28_Aty-Chr1_2_PMEI_Aty-Chr1_12_Pectate_lyase_3_Aty-Chr1_4_Pectinesterase_Aty-Chr1_11_RVT_3_Aty-Chr1_2,AT1G05660,AT1G05650,1.64894946347498,0.45590780789763724,3.616848483203013
NAM_Aty-Chr4_0,AT4G28500,AT4G28530,1.3800194521992217,0.32959889381068236,4.186966273594014
ANF_receptor_Aty-Chr5_0_Lig_chan-Glu_bd_Aty-Chr5_0_Lig_chan_Aty-Chr5_0_Peripla_BP_6_Aty-Chr5_0_SBP_bac_3_Aty-Chr5_0,AT5G48400,AT5G48410,1.3322853602136009,1.2651573898611248,1.0530589876725494
polyprenyl_synt_Aty-Chr2_0,AT2G18620,AT2G18640,1.2391885712607187,0.199504452202653,6.211332918034197
AAA_5_Aty-Chr2_0_AAA_Aty-Chr2_0_ABC_tran_Aty-Chr2_0_DNA_pol3_delta2_Aty-Chr2_0_DNA_pol3_delta_Aty-Chr2_0_Prenyltransf_Aty-Chr2_0_Rad17_Aty-Chr2_0_Sigma54_activ_2_Aty-Chr2_0,AT2G23400,AT2G23410,1.2181083756792586,0.5088609348107396,2.393794241902867
AAA_16_Aty-Chr4_8_AAA_33_Aty-Chr4_0,AT4G24710,AT4G24650,1.2050440142403485,0.0,inf
Fn3-like_Aty-Chr5_1_Glyco_hydro_3_Aty-Chr5_1_Glyco_hydro_3_C_Aty-Chr5_1,AT5G09730,AT5G09700,1.1624164942873654,0.11931955037881785,9.742045545737515
BT1_Aty-Chr2_1_LPG_synthase_TM_Aty-Chr2_1_MFS_1_Aty-Chr2_1_PTR2_Aty-Chr2_1,AT2G38060,AT2G38100,1.1366534319889214,0.15271126579422553,7.443153758679025
Thioredoxin_2_Aty-Chr1_15_Thioredoxin_Aty-Chr1_6,AT1G04610,AT1G04625,1.038788867566645,0.0,inf
AAA_16_Aty-Chr5_15_AAA_18_Aty-Chr5_9_AAA_22_Aty-Chr5_16_ABC_tran_Aty-Chr5_12_ATPase_2_Aty-Chr5_5_NACHT_Aty-Chr5_5_NB-ARC_Aty-Chr5_6_Rad17_Aty-Chr5_7_TIR_2_Aty-Chr5_4_TIR_Aty-Chr5_4,AT5G45210,AT5G45220,1.0313074160204976,0.4473318878958303,2.305463670098692
Alliinase_C_Aty-Chr4_0_Aminotran_1_2_Aty-Chr4_1_Aminotran_3_Aty-Chr4_0_Aminotran_5_Aty-Chr4_1_Beta_elim_lyase_Aty-Chr4_0_Cys_Met_Meta_PP_Aty-Chr4_0_DegT_DnrJ_EryC1_Aty-Chr4_0_EGF_alliinase_Aty-Chr4_0_MTS_Aty-Chr4_2_Met_10_Aty-Chr4_1_Methyltransf_25_Aty-Chr4_4_Methyltransf_31_Aty-Chr4_4_PrmA_Aty-Chr4_4_Pyridoxal_deC_Aty-Chr4_0_SHMT_Aty-Chr4_0,AT4G28410,AT4G28420,0.9695497233132483,0.3664684743167989,2.645656560556167
Pec_lyase_Aty-Chr4_0_Prenyltrans_Aty-Chr4_0_SQHop_cyclase_C_Aty-Chr4_0_SQHop_cyclase_N_Aty-Chr4_0_TED_complement_Aty-Chr4_0,AT4G15340,AT4G15370,0.9217743930818177,0.031224475931442813,29.520892363596015
Hydrophob_seed_Aty-Chr5_10_LTP_2_Aty-Chr5_36_Prolamin_like_Aty-Chr5_10_Tryp_alpha_amyl_Aty-Chr5_36_Trypan_PARP_Aty-Chr5_5,AT5G46900,AT5G46890,0.9114782071127085,0.8729642292482618,1.0441186208713413
FBA_3_Aty-Chr1_23_SnAC_Aty-Chr1_7_p450_Aty-Chr1_7,AT1G01190,AT1G01280,0.8943777431140308,0.025451189473157203,35.14090153064598
Transferase_Aty-Chr5_3,AT5G47950,AT5G47980,0.8687110461849064,0.5230527308388121,1.6608479317023486
Usp_Aty-Chr1_36,AT1G16440,AT1G16380,0.8616720891779474,0.14377006333055076,5.993404114991749
Beta_helix_Aty-Chr4_1_Glyco_hydro_28_Aty-Chr4_1_Pectate_lyase_3_Aty-Chr4_3_Pectinesterase_Aty-Chr4_3_RVT_3_Aty-Chr4_2,AT4G22080,AT4G22090,0.8526047887796775,0.0,inf
NAM_Aty-Chr3_3,AT3G12977,AT3G12910,0.7216284008872481,0.4928424606653927,1.4642171859806248
AAA_22_Aty-Chr1_21_ABC_tran_Aty-Chr1_10_ATPase_2_Aty-Chr1_9_FAD_binding_8_Aty-Chr1_0_Ferric_reduct_Aty-Chr1_0_NACHT_Aty-Chr1_8_NAD_binding_1_Aty-Chr1_0_NAD_binding_6_Aty-Chr1_0_NB-ARC_Aty-Chr1_7_Rad17_Aty-Chr1_7_TAFII28_Aty-Chr1_0_TIR_2_Aty-Chr1_8_TIR_Aty-Chr1_9,AT1G01580,AT1G01590,0.5812786345374877,0.0,inf
CRT-like_Aty-Chr1_4_CopD_Aty-Chr1_1_DUF4781_Aty-Chr1_4_EamA_Aty-Chr1_4_Erg28_Aty-Chr1_1_Mg_trans_NIPA_Aty-Chr1_1_Nuc_sug_transp_Aty-Chr1_4_PUNUT_Aty-Chr1_4_SLC35F_Aty-Chr1_4_TPT_Aty-Chr1_4_UAA_Aty-Chr1_4,AT1G21890,AT1G21870,0.5754834100256205,0.11560268556382651,4.978114541360589
B3_Aty-Chr3_3_Cu_bind_like_Aty-Chr3_0,AT3G60280,AT3G60270,0.5356825952205241,0.3793699799950064,1.4120321150017596
Caleosin_Aty-Chr1_34_DUF5580_Aty-Chr1_33_Dockerin_1_Aty-Chr1_34_EF-hand_11_Aty-Chr1_33_EF-hand_1_Aty-Chr1_46_EF-hand_4_Aty-Chr1_38_EF-hand_5_Aty-Chr1_39_EF-hand_6_Aty-Chr1_46_EF-hand_7_Aty-Chr1_43_EF-hand_8_Aty-Chr1_36_EF-hand_9_Aty-Chr1_34_EFhand_Ca_insen_Aty-Chr1_33_SPARC_Ca_bdg_Aty-Chr1_34,AT1G24620,AT1G24650,0.36284610347873825,0.031492167868012275,11.521788687253064
Reticulon_Aty-Chr4_1,AT4G21250,AT4G21260,0.336191582746306,0.0,inf
Cellulase_Aty-Chr3_2_Glyco_hydro_2_C_Aty-Chr3_0_Glyco_hydro_42_Aty-Chr3_0_Glyco_hydro_cc_Aty-Chr3_0_Myb_DNA-bind_6_Aty-Chr3_0_Myb_DNA-binding_Aty-Chr3_0_Ricin_B_lectin_Aty-Chr3_0,AT3G26130,AT3G26140,0.29064086577077713,0.0,inf
HLH_Aty-Chr2_1_Lipase_GDSL_2_Aty-Chr2_1_Lipase_GDSL_Aty-Chr2_1,AT2G31540,AT2G31550,0.18598612622106483,0.0927744163115931,2.0047135149458657
PK_Tyr_Ser-Thr_Aty-Chr2_26_Pkinase_Aty-Chr2_27_Thaumatin_Aty-Chr2_20,AT2G17860,AT2G17890,0.11255972247314933,0.06741939206581644,1.6695452009307026
AhpC-TSA_Aty-Chr3_16_Redoxin_Aty-Chr3_13,AT3G21410,AT3G21460,0.10948698966749892,0.0,inf
FBA_3_Aty-Chr5_15_SnAC_Aty-Chr5_8_p450_Aty-Chr5_8,AT5G06900,AT5G06905,0.027874829974794114,0.0,inf
